"LOCATION",INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-05,96.33351,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-06,96.4921,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-07,96.71277,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-08,96.90582,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-09,97.03447,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-10,97.13995,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-11,97.24921,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-12,97.41489,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-01,97.64233,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-02,97.94211,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-03,98.39337,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-04,98.66232,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-05,98.89597,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-06,98.98073,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-07,98.81755,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-08,98.41905,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-09,97.81818,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-10,97.28493,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-11,96.76389,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-12,96.29852,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-01,96.22485,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-02,96.72815,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-03,97.73479,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-04,98.29984,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-05,98.50876,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-06,98.5488,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-07,98.20925,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-08,97.67809,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-09,96.96072,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-10,96.20929,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-11,95.8428,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-12,96.24545,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-01,96.88239,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-02,97.14377,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-03,96.95739,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-04,96.9273,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-05,96.70242,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-06,96.09726,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-07,95.75311,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-08,95.96176,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-09,96.60986,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-10,97.40648,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-11,97.7439,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-12,97.82781,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-01,97.97635,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-02,98.0272,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-03,97.47993,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-04,96.79018,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-05,95.88114,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-06,95.23325,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-07,95.08451,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-08,95.35137,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-09,95.85016,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-10,96.24834,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-11,96.29282,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-12,96.53867,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-01,96.85057,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-02,97.39297,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-03,97.88191,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-04,97.76973,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-05,97.50108,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-06,97.49815,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-07,97.52046,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-08,97.54034,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-09,97.61148,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-10,97.63095,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-11,97.84977,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-12,98.1263,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-01,98.47086,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-02,98.87831,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-03,98.9471,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-04,98.9623,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-05,98.84531,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-06,98.32037,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-07,97.86774,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-08,97.66364,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-09,97.64742,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-10,97.55125,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-11,97.49802,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-12,97.44302,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-01,97.3364,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-02,97.03259,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-03,96.5061,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-04,96.3007,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-05,96.45634,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-06,97.0781,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-07,97.74429,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-08,98.01166,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-09,98.16703,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-10,98.52367,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-11,98.90238,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-12,99.22002,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-01,99.61982,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-02,100.0809,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-03,100.3096,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-04,100.514,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-05,100.5937,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-06,100.8081,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-07,101.1877,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-08,101.7923,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-09,102.8037,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-10,103.7397,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-11,104.0785,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-12,104.2495,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2018-01,104.3492,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2018-02,104.4426,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2018-03,104.355,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2018-04,104.196,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2018-05,103.8296,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2018-06,103.2507,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2018-07,102.9524,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2018-08,102.7953,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2018-09,102.8519,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2018-10,103.1997,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2018-11,103.7919,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2018-12,104.328,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2019-01,104.7519,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2019-02,105.0432,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2019-03,105.0478,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2019-04,105.0226,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2019-05,104.9404,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2019-06,104.951,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2019-07,104.7728,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2019-08,104.5913,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2019-09,104.6916,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2019-10,104.9131,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2019-11,105.1672,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2019-12,105.2881,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2020-01,104.8885,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2020-02,103.965,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2020-03,103.2258,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2020-04,102.2869,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2020-05,101.6115,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2020-06,101.3402,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2020-07,101.7483,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2020-08,102.3535,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2020-09,103.1808,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2020-10,103.8655,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2020-11,104.3174,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2020-12,104.4714,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2021-01,104.6725,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2021-02,104.8306,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2021-03,104.4741,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2021-04,104.1188,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2021-05,103.8789,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2021-06,103.5683,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2021-07,103.0494,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2021-08,102.9073,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2021-09,103.1508,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2021-10,103.2455,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2021-11,103.2157,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1973-01,103.0679,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1973-02,102.9034,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1973-03,102.7589,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1973-04,102.6424,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1973-05,102.6948,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1973-06,102.9126,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1973-07,103.0963,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1973-08,103.2216,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1973-09,103.256,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1973-10,103.0332,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1973-11,102.4156,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1973-12,101.5168,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1974-01,100.9261,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1974-02,100.6429,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1974-03,100.4699,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1974-04,100.2972,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1974-05,100.0785,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1974-06,99.80714,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1974-07,99.53854,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1974-08,99.26842,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1974-09,99.00487,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1974-10,98.84206,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1974-11,98.83073,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1974-12,98.94452,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1975-01,99.09129,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1975-02,99.19582,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1975-03,99.24959,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1975-04,99.20616,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1975-05,99.12399,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1975-06,99.01332,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1975-07,98.91837,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1975-08,98.83147,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1975-09,98.78807,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1975-10,98.95358,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1975-11,99.47029,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1975-12,100.2919,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1976-01,100.8633,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1976-02,101.0673,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1976-03,101.0465,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1976-04,100.9994,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1976-05,101.0041,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1976-06,101.0658,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1976-07,101.1124,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1976-08,101.1286,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1976-09,101.1099,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1976-10,101.0462,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1976-11,100.9405,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1976-12,100.8724,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1977-01,100.9076,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1977-02,100.9694,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1977-03,100.9998,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1977-04,100.8979,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1977-05,100.6862,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1977-06,100.4155,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1977-07,100.1804,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1977-08,99.99677,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1977-09,99.84084,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1977-10,99.83233,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1977-11,99.99767,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1977-12,100.2784,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1978-01,100.3658,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1978-02,100.2062,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1978-03,99.91388,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1978-04,99.73344,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1978-05,99.74332,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1978-06,99.83938,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1978-07,99.92163,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1978-08,99.99466,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1978-09,100.0854,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1978-10,100.17,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1978-11,100.2798,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1978-12,100.4165,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1979-01,100.4427,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1979-02,100.3377,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1979-03,100.1715,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1979-04,100.0137,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1979-05,99.90256,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1979-06,99.80676,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1979-07,99.73635,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1979-08,99.64204,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1979-09,99.48568,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1979-10,99.33453,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1979-11,99.12463,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1979-12,98.8119,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1980-01,98.58216,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1980-02,98.37771,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1980-03,98.12718,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1980-04,97.94994,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1980-05,97.81712,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1980-06,97.72886,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1980-07,97.6506,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1980-08,97.60142,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1980-09,97.5357,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1980-10,97.39238,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1980-11,97.16066,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1980-12,96.8268,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1981-01,96.60585,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1981-02,96.48952,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1981-03,96.46713,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1981-04,96.4454,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1981-05,96.46736,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1981-06,96.53762,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1981-07,96.60036,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1981-08,96.6656,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1981-09,96.74644,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1981-10,96.7938,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1981-11,96.81215,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1981-12,96.81209,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1982-01,96.79202,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1982-02,96.73821,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1982-03,96.64485,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1982-04,96.56785,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1982-05,96.52174,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1982-06,96.55663,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1982-07,96.60786,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1982-08,96.65754,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1982-09,96.68341,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1982-10,96.60911,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1982-11,96.47479,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1982-12,96.31499,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1983-01,96.29287,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1983-02,96.46705,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1983-03,96.81374,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1983-04,97.05253,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1983-05,97.08572,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1983-06,96.95607,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1983-07,96.81351,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1983-08,96.6519,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1983-09,96.45152,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1983-10,96.34067,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1983-11,96.40311,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1983-12,96.59237,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1984-01,96.66932,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1984-02,96.60242,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1984-03,96.49075,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1984-04,96.4344,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1984-05,96.44971,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1984-06,96.52549,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1984-07,96.60786,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1984-08,96.72086,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1984-09,96.88412,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1984-10,96.99986,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1984-11,97.08266,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1984-12,97.14364,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1985-01,97.10773,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1985-02,97.14568,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1985-03,97.19903,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1985-04,97.27625,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1985-05,97.34042,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1985-06,97.38927,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1985-07,97.46951,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1985-08,97.58875,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1985-09,97.96931,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1985-10,98.53593,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1985-11,98.84964,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1985-12,98.89703,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1986-01,98.87471,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1986-02,98.76865,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1986-03,98.78912,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1986-04,98.88721,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1986-05,99.02919,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1986-06,99.1966,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1986-07,99.4408,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1986-08,99.71558,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1986-09,99.69185,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1986-10,99.48505,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1986-11,99.36448,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1986-12,99.46884,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1987-01,99.69104,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1987-02,99.92745,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1987-03,100.1113,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1987-04,100.2904,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1987-05,100.424,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1987-06,100.4787,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1987-07,100.4518,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1987-08,100.3759,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1987-09,100.2668,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1987-10,100.1607,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1987-11,100.2029,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1987-12,100.322,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1988-01,100.404,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1988-02,100.4677,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1988-03,100.5237,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1988-04,100.5307,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1988-05,100.5944,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1988-06,100.7055,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1988-07,100.7545,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1988-08,100.8137,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1988-09,100.9699,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1988-10,101.0888,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1988-11,101.1693,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1988-12,101.1463,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1989-01,101.0852,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1989-02,101.1655,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1989-03,101.2509,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1989-04,101.2804,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1989-05,101.3008,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1989-06,101.4569,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1989-07,101.6175,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1989-08,101.6514,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1989-09,101.6796,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1989-10,101.7074,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1989-11,101.7729,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1989-12,101.821,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1990-01,101.8344,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1990-02,101.864,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1990-03,101.7799,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1990-04,101.6742,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1990-05,101.7285,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1990-06,101.8286,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1990-07,101.8051,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1990-08,101.4704,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1990-09,100.9574,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1990-10,100.5817,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1990-11,100.3335,
BEL,CCI,AMPLITUD,LTRENDIDX,M,1990-12,100.0365,
